raw name,cleaned name,first_appearance,last_appearance,count,title
Alexa Holm,Alexa Holm,2024-05-21,2025-05-21,2,"Assistant Director, Strategic Initiatives"
Alexa Holme,Alexa Holme,2025-02-26,2025-02-26,1,Director
Alexa Kalsatos,Alexa Kalsatos,2024-06-27,2025-05-22,13,Operations Advisor
Alexa Keating,Alexa Keating,2021-03-23,2021-04-08,2,Manager
Alexa Lewis,Alexa Lewis,2020-11-20,2022-03-04,10,Staffer
Alexa Mucyo Kayonga,Alexa Mucyo Kayonga,2023-11-08,2024-06-05,11,"Special Assistant, Operations | Parliamentary Secretary Assistant"
Alexa Mucyokayonga,Alexa Mucyokayonga,2023-08-29,2024-05-23,13,"Special Assistant, Operations | Parliamentary Secretary Assistant"
Alexa-maude Raymond,Alexa-maude Raymond,2021-11-22,2021-11-22,2,Junior Research Analyst
Alexabder Blades,Alexabder Blades,2021-06-15,2021-06-15,1,Administrative Assistant
Alexander Armstrong,Alexander Armstrong,2021-03-01,2021-03-01,1,Senior Economist
Alexander As Steinhouse,Alexander As Steinhouse,2017-01-17,2017-01-17,1,Parliamentary Secretary Liaison
Alexander Beatti,Alexander Beatti,2024-10-08,2024-10-08,1,Parliamentary Affairs Assistant
Alexander Beattie,Alexander Beattie,2023-03-22,2025-02-25,12,Legislative Assistant
Alexander Bonnyman,Alexander Bonnyman,2023-10-10,2023-10-10,1,"Director, Debt Management"
Alexander Boulerice,Alexandre Boulerice,2018-11-14,2020-03-24,2,Member of Parliament
Alexander Carney,Alexander Craney,2023-11-22,2023-11-22,1,Senior Policy Advisor
Alexander Cohen,Alexander Cohen,2024-02-28,2024-03-21,2,Chief of Staff
Alexander Craney,Alexander Craney,2020-05-06,2024-07-05,240,Senior Policy Advisor
Alexander Darchiev,Alexander Darchiev,2020-02-06,2020-02-06,1,Ambassador for Canada
Alexander Devonish,Alexander Devonish,2021-12-17,2022-12-19,2,"Coordinator, Environmental Programs"
Alexander Dostal,Alexander Dostal,2021-03-02,2021-03-02,1,Assistant Deputy Minister
Alexander Fernandes,Alexander Fernandes,2022-05-03,2022-05-03,1,Communications Advisor
Alexander Jagric,Alexander Jagric,2016-02-09,2023-06-21,12,"Advisor, Parliamentary Affairs and Issues"
Alexander Jeglic,Alexander Jeglic,2018-09-11,2025-06-04,17,Procurement Ombudsman
Alexander Jokic,Alexander Jokic,2016-02-09,2016-02-09,1,Acting Senior Competition Law Officer
Alexander Kostenko,Alexander Kostenko,2020-11-19,2020-11-19,1,Parliamentary Assistant
Alexander Lawton,Alexander Lawton,2024-11-20,2024-11-20,3,Director
Alexander Laxton,Alexander Laxton,2023-08-16,2023-08-16,1,Officer
Alexander Long,Alexander Long,2021-05-04,2022-03-25,3,Principal Advisor
Alexander Mac Donald,Alexander Mac Donald,2021-07-12,2021-07-12,1,Stakeholder Relations
Alexander Macdonald,Alexander Macdonald,2021-05-27,2022-02-01,34,Policy Advisor
Alexander Mackenzie,Alexander Mackenzie,2016-04-18,2024-09-05,9,Legislative Assistant
Alexander Mackinnon,Alexander Mackinnon,2022-03-01,2024-01-15,4,Constituency Assistant
Alexander Maclean,Alexander Maclean,2010-05-06,2010-05-06,1,"Senior Chief, Deferred Income Plans"
Alexander Mcdonald,Alexander Mcdonald,2021-06-02,2021-11-04,2,Policy Advisor
Alexander Muir,Alexander Muir,2023-11-21,2023-11-21,1,Chief of Staff
Alexander Munro,Alexander Munro,2024-04-19,2024-04-19,1,Business Advisor
Alexander Nutall,Alexander Nuttall,2017-11-01,2017-11-01,1,Member of Parliament
Alexander Nuttal,Alexander Nuttall,2015-12-08,2015-12-08,1,Member of Parliament
Alexander Nuttall,Alexander Nuttall,2015-12-10,2019-02-05,40,Member of Parliament
Alexander Osorio,Alexander Osorio,2019-01-22,2019-01-22,1,Policy Advisor
Alexander Pickett,Alexander Pickett,2024-05-01,2024-05-01,1,Trade Commissioner
Alexander Robinson,Alexander Robinson,2015-01-21,2015-01-21,1,Advance to the Prime Minister
Alexander Ruff,Alexander Ruff,2020-06-23,2020-06-23,1,Member of Parliament
Alexander Salomie,Alexander Salomie,2016-02-05,2016-02-05,3,Member's Assistant
Alexander Schembri,Alexander Schembri,2016-06-20,2016-11-29,5,Policy Advisor
Alexander Slusar,Alexander Slusar,2016-04-12,2017-05-17,13,Policy Analyst
Alexander Smith,Alexander Smith,2022-07-28,2022-07-28,1,Deputy Director
Alexander Steinhouse,Alexander Steinhouse,2017-01-17,2023-09-21,25,Chief of Staff
Alexander Su,Alexander Su,2023-11-07,2023-11-07,1,Parliamentary Assistant
Alexander Townson,Alexander Townson,2024-04-16,2024-04-16,1,Deputy Director
Alexander Vincic,Alexander Vincic,2013-05-09,2024-04-18,4,Senior Trade Policy Officer
Alexander Wellstead,Alexander Wellstead,2022-03-17,2023-01-13,6,Director of Communications
Alexander Wozny,Alexander Wozny,2020-02-03,2024-08-15,9,Parliamentary Affairs Advisor
Alexandra Alacchi,Alexandra Alacchi,2016-07-29,2016-08-11,4,"Acting Special Assistant, Quebec"
Alexandra Alexandra Howell,Alexandra Alexandra Howell,2018-08-16,2018-08-16,1,Policy Advisor
Alexandra Bernier,Alexandra Bernier,2018-05-07,2022-05-30,3,Advisor
Alexandra Budgell,Alexandra Budgell,2021-06-02,2021-06-14,3,Deputy Legal Advisor
Alexandra Bugailiskis,Alexandra Bugailiskis,2009-01-14,2021-03-04,4,Ambassador to the Italian Republic
Alexandra Bugailskis,Alexandra Bugailskis,2016-02-04,2016-02-04,1,"Assistant Deputy Minister, Europe, Middle East and Maghreb"
Alexandra Bugaliskis,Alexandra Bugaliskis,2011-02-15,2011-02-15,1,Assistant Deputy Minister
Alexandra Creighton,Alexandra Creighton,2018-11-16,2019-06-06,7,Special Assistant
Alexandra Day,Alexandra Day,2013-12-18,2015-04-14,6,Press Secretary
Alexandra Dostal,Alexandra Dostal,2013-05-13,2025-05-29,119,Assistant Deputy Minister
Alexandra Epp,Alexandra Epp,2024-04-09,2024-04-09,1,Senior Policy Advisor
Alexandra Fensome,Alexandra Fensome,2023-03-13,2023-03-13,1,Negotiations Analyst
Alexandra Fortier,Alexandra Fortier,2014-07-05,2014-10-30,2,Director of Communications
Alexandra Graham,Alexandra Graham,2022-04-29,2022-04-29,1,Project Officer
Alexandra Halkett,Alexandra Halkett,2016-12-14,2018-12-12,3,"Manager, Program Development and Engagement"
Alexandra Hincke,Alexandra Hincke,2017-11-09,2019-06-14,11,Parliamentary Affairs Advisor
Alexandra Hinke,Alexandra Hinke,2018-10-23,2018-11-29,2,Parliamentary Affairs Advisor
Alexandra Holland,Alexandra Holland,2016-05-18,2016-05-18,1,Staff
Alexandra Howard,Alexandra Howard,2010-03-24,2010-03-24,1,Special Assistant
Alexandra Howell,Alexandra Howell,2014-11-19,2022-11-15,30,Special Assistant
Alexandra Hretczak,Alexandra Hretczak,2021-01-11,2021-01-11,1,Senior Policy Advisor to Assistant Deputy Minister
Alexandra Ianoul,Alexandra Ianoul,2022-05-06,2022-05-06,1,Deputy Project Manager
Alexandra J Dostal,Alexandra J Dostal,2016-10-28,2016-10-28,1,"Senior Chief, Framework Policy"
Alexandra Jacquet,Alexandra Jacquet,2018-02-02,2018-12-04,4,Parliamentary Secretary
Alexandra Kowbel,Alexandra Kowbel,2022-03-18,2022-03-18,1,Senior Policy Analyst
Alexandra Lai,Alexandra Lai,2018-04-25,2019-12-06,3,"Senior Director, Regulatory Policy"
Alexandra Larocque,Alexandra Larocque,2023-04-21,2023-04-21,1,Manager
Alexandra Lemieux,Alexandra Lemieux,2013-10-30,2014-11-27,11,Press Secretary
Alexandra Macdonald,Alexandra Macdonald,2024-06-14,2024-06-14,1,"Trade Commissioner, Education"
Alexandra Maceachern,Alexandra Maceachern,2014-06-20,2015-07-30,84,Policy Advisor
Alexandra Maceachren,Alexandra Maceachern,2015-02-05,2015-02-05,1,Policy Advisor
Alexandra Maclean,Alexandra Maclean,2010-04-07,2024-09-09,42,"Senior Chief, Deferred Income Plans"
Alexandra Madeline,Alexandra Madeline,2023-12-07,2023-12-07,1,Supervisor
Alexandra Maheux,Alexandra Maheux,2023-12-18,2024-11-28,3,Director of Communications
Alexandra Mclean,Alexandra Mclean,2011-07-22,2011-07-22,1,"Chief of Staff, Legislative Affairs"
Alexandra Mendes,Alexandra Mendes,2009-11-03,2024-10-22,163,Member of Parliament
Alexandra Mendez,Alexandra Mendes,2017-04-12,2023-10-11,3,Member of Parliament
Alexandra Muir,Alexandra Muir,2017-08-29,2024-10-24,7,Chief of Staff to the Deputy Minister
Alexandra Nur,Alexandra Nur,2014-10-21,2020-05-14,3,Acting Senior Advisor
Alexandra Palsat,Alexandra Palsat,2024-10-21,2024-10-21,1,Manager
Alexandra Paslat,Alexandra Paslat,2023-06-16,2025-03-20,3,Policy Advisor
Alexandra Raymond,Alexandra Raymond,2019-08-20,2019-08-20,1,Communications Officer
Alexandra Rotman,Alexandra Rotman,2014-03-04,2014-03-04,1,Parliamentary Assistant to the Minister of Natural Resources
Alexandra Sewell,Alexandra Sewell,2012-12-19,2015-04-17,32,Special Assistant
Alexandra Spiess,Alexandra Spiess,2014-05-27,2014-05-27,1,"Policy Advisor, Human Rights and Governance"
Alexandra Stefanopoulos,Alexandra Stefanopoulos,2019-12-12,2024-01-29,2,Senior Analyst
Alexandra Sutton,Alexandra Sutton,2014-07-28,2016-08-16,3,"Senior Director, Department of Canadian Heritage"
Alexandra Swell,Alexandra Swell,2014-03-26,2014-03-26,1,Policy and Stakeholder Relations Advisor
Alexandra Thompson,Alexandra Thompson,2022-11-29,2023-03-28,2,Research Officer
Alexandra Valcour,Alexandra Valcour,2014-06-03,2014-10-08,2,"Senior Policy Advisor, Status of Women"
Alexandra Valcourt,Alexandra Valcourt,2015-02-25,2015-02-25,1,Senior Policy Advisor
Alexandra Valcov,Alexandra Valcov,2013-02-28,2013-02-28,2,Special Assistant
Alexandra Wright,Alexandra Wright,2022-02-08,2024-05-29,3,Senior Program Officer
Alexandra Young,Alexandra Young,2015-06-26,2015-06-26,1,Director
Alexandre Andre Carter,Alexandre Andre Carter,2023-10-24,2023-10-24,1,Senior Director
Alexandre Beaularice,Alexandre Beaularice,2015-02-03,2015-02-03,1,Member of Parliament
Alexandre Bleau,Alexandre Bleau,2022-03-11,2022-11-22,2,Political Advisor
Alexandre Boucher,Alexandre Boucher,2018-05-04,2018-05-04,1,Office of the Auditor General of Canada
Alexandre Boule,Alexandre Boule,2021-03-08,2025-01-16,88,"Director, Regional Affairs"
Alexandre Boulerice,Alexandre Boulerice,2011-06-02,2025-04-29,489,Member of Parliament
Alexandre Boulericie,Alexandre Boulerice,2020-03-27,2020-03-27,1,Member of Parliament
Alexandre Boulerine,Alexandre Boulerice,2016-04-20,2016-04-20,1,Member of Parliament
Alexandre Boulrice,Alexandre Boulerice,2018-02-28,2018-02-28,1,Member of Parliament
Alexandre Bourque,Alexandre Bourque,2022-11-02,2022-11-02,1,"Director, Digital Product Management"
Alexandre Bourque-viens,Alexandre Bourque-viens,2019-05-28,2024-10-10,5,Senior Policy Advisor
Alexandre Catta,Alexandre Catta,2017-05-17,2017-11-24,8,Policy and Parliamentary Affairs Advisor
Alexandre Cerat,Alexandre Cerat,2020-09-18,2020-12-08,2,Deputy Director
Alexandre Cote,Alexandre Cote,2023-07-11,2025-03-04,9,Regional Director and Senior Trade Commissioner
Alexandre D'aragon,Alexandre Daragon,2019-02-26,2019-02-26,1,Parliamentary Affairs Advisor
Alexandre Dang,Alexandre Dang,2024-04-24,2025-04-09,3,Senior Advisor
Alexandre Deslongchamps,Alexandre Deslongchamps,2016-04-26,2021-12-15,48,Director of Operations
Alexandre Doulerice,Alexandre Boulerice,2011-09-02,2011-09-02,1,Member of Parliament
Alexandre Dufour,Alexandre Dufour,2020-07-06,2020-07-06,1,Advisor
Alexandre Duval,Alexandre Duval,2021-01-20,2021-07-22,2,Policy Analyst
Alexandre Edde,Alexandre Edde,2023-05-30,2024-11-01,7,Assistant
Alexandre Evans,Alexandre Evans,2022-08-23,2025-03-04,5,Advisor
Alexandre Gauthier,Alexandre Gauthier,2015-04-20,2015-04-20,1,Analyst
Alexandre Geoegw,Alexandre Geoegw,2023-11-08,2023-11-08,1,Indo-Pacific Trade Representative
Alexandre Gingras,Alexandre Gingras,2014-05-28,2014-05-28,1,Parliamentary Assistant
Alexandre Girard-duchaine,Alexandre Girard-duchaine,2021-06-30,2021-06-30,1,Constituency Assistant
Alexandre Goulet-trottier,Alexandre Goulet-trottier,2023-01-23,2023-01-23,1,Senior Policy Analyst
Alexandre Jacques,Alexandre Jacques,2020-03-13,2020-04-24,2,Committee Clerk
Alexandre Juneau,Alexandre Juneau,2024-03-19,2024-10-07,2,Manager | Senior Policy Advisor
Alexandre Larivee,Alexandre Larivee,2024-02-09,2024-02-09,1,Policy Advisor
Alexandre Larrivee,Alexandre Larrivee,2024-06-05,2024-06-05,1,"Economist, Research Assistant Program, CGE Modeling"
Alexandre Laurier,Alexandre Laurier,2023-10-13,2024-02-29,5,Research Engineer
Alexandre Leblond,Alexandre Leblond,2020-01-31,2023-10-26,17,Financial Investment Analyst
Alexandre Leblonde,Alexandre Leblonde,2025-02-07,2025-02-07,1,Director
Alexandre Lefebvre,Alexandre Lefebvre,2016-09-14,2021-03-12,9,Director
Alexandre Lehoux-morissette,Alexandre Lehoux-morissette,2025-02-20,2025-02-20,1,Parliamentary Secretary
Alexandre Leveque,Alexandre Leveque,2013-11-21,2025-05-06,11,Assistant Deputy Minister
Alexandre Levesque,Alexandre Levesque,2022-06-08,2023-09-19,2,Assistant Deputy Minister
Alexandre Maihot,Alexandre Maihot,2022-01-17,2022-01-17,1,Parliamentary Secretary
Alexandre Mailhot,Alexandre Mailhot,2020-11-09,2022-02-17,8,Parliamentary Secretary
Alexandre Mattard-michaud,Alexandre Mattard-michaud,2023-10-23,2023-10-23,1,Chief of Staff
Alexandre Michon,Alexandre Michon,2024-02-15,2024-02-15,2,Manager
Alexandre Noppen,Alexandre Noppen,2018-04-24,2018-04-24,1,External Relations Officer
Alexandre Nuttall,Alexandre Nuttall,2017-10-31,2018-02-06,3,Member of Parliament
Alexandre Parkinson,Alexandre Parkinson,2018-08-15,2018-08-15,1,Press Secretary
Alexandre Prieur,Alexandre Prieur,2022-06-10,2022-06-10,1,Director
Alexandre Roger,Alexandre Roger,2021-12-10,2021-12-10,1,Committee Clerk
Alexandre Seguin,Alexandre Seguin,2011-11-29,2015-07-07,21,Director of Policy
Alexandre Sequin,Alexandre Sequin,2012-09-14,2012-09-14,1,"Senior Special Assistant, Parliamentary Affairs"
Alexandre T. Seguin Ll.l,Alexandre T. Seguin Ll.l,2015-04-29,2015-04-29,1,Director of Policy
Alexandre Viktorov,Alexandre Viktorov,2022-03-03,2022-10-31,6,Director General
Alexandre-etienne Michon,Alexandre-etienne Michon,2022-09-07,2022-09-07,1,Manager
Alexandrea Howard,Alexandrea Howard,2017-05-09,2020-10-30,4,Director General
Alexandrea Sewell,Alexandrea Sewell,2014-12-10,2014-12-10,1,"Advisor, Policy and Stakeholder Relations"
Alexandria Boyd,Alexandria Boyd,2022-09-20,2022-11-21,2,Senior Policy Advisor
Alexandria Maceachern,Alexandra Maceachern,2014-09-18,2014-09-18,1,Policy Advisor
Alexandrine Latendresse,Alexandrine Latendresse,2011-06-17,2014-06-02,8,Member of Parliament
Alexann Kropman,Alexann Kropman,2018-02-13,2022-12-01,4,Senior Advisor
Alexender Craney,Alexander Craney,2023-04-20,2023-04-20,1,Senior Policy Advisor
Alexendre Boulrice,Alexandre Boulerice,2019-11-07,2019-11-07,1,Member of Parliament
Alexey Kondakov,Alexey Kondakov,2017-10-26,2023-08-23,7,Staffer
Alexi Jablonski,Alexi Jablonski,2024-10-02,2024-10-02,1,"Senior Trade Advisor, Andean Region"
Alexia Touralias,Alexia Touralias,2018-04-17,2018-05-10,2,Acting Vice President
Alexie Brunelle-duceppe,Alexis Brunelle-duceppe,2024-09-24,2024-09-24,1,Member of Parliament
Alexis Bouchard,Alexis Bouchard,2016-10-25,2016-10-25,1,Assistant
Alexis Brunelle Duceppe,Alexis Brunelle-duceppe,2020-03-11,2020-03-11,1,Member of Parliament
Alexis Brunelle-duceppe,Alexis Brunelle-duceppe,2019-12-13,2025-06-02,87,Member of Parliament
Alexis Comrad,Alexis Comrad,2015-02-05,2015-02-05,1,Director General
Alexis Conrad,Alexis Conrad,2013-07-08,2025-05-28,318,Assistant Secretary to the Cabinet
Alexis Fafard,Alexis Fafard,2017-01-09,2017-01-16,2,Legislative Director
Alexis George,Alexis George,2022-11-16,2022-11-16,1,Assistant Deputy Minister
Alexis Graham,Alexis Graham,2021-08-30,2021-08-30,1,Director
Alexis Jonathan Conrad,Alexis Jonathan Conrad,2013-09-23,2019-01-31,7,Director General
Alexis Keizer,Alexis Keizer,2024-06-05,2024-06-05,2,Summer Intern
Alexis Macisaac,Alexis Macisaac,2021-05-25,2021-05-25,1,Senior Policy Analyst
Alexis Mcintrye,Alexis Mcintrye,2017-01-11,2017-12-04,3,Director of Policy
Alexis Mcintyre,Alexis Mcintyre,2016-06-14,2019-07-18,121,Director of Policy
Alexis Mcinyre,Alexis Mcintrye,2016-06-23,2016-11-22,2,Director of Policy
Alexis Pavlich,Alexis Pavlich,2010-05-10,2014-11-12,6,"Manager, Cultural Media and Vancouver Regional Communications Advisor"
Alexis Richard,Alexis Richard,2018-11-29,2019-04-02,2,Parliamentary Secretary
Alexis Vallee,Alexis Vallee,2024-03-22,2024-06-03,8,Regional Advisor for Quebec
Alexis Vanbemmel,Alexis Vanbemmel,2024-12-19,2025-04-23,2,Senior Fisheries and Resource Management Officer
Alexis Wagner,Alexis Wagner,2022-04-04,2022-04-04,1,Manager
Alexsa Mckenzie,Alexsa Mckenzie,2016-04-14,2017-10-05,8,Parliamentary Secretary Assistant
Alfred Aziz,Alfred Aziz,2015-01-16,2024-02-26,14,Director General
Alfred Azziz,Alfred Azziz,2017-09-21,2017-09-21,1,Chief
Alfred Leblanc,Alfred Leblanc,2014-11-12,2020-02-12,25,Vice President
Alfred Lelanc,Alfred Leblanc,2016-08-26,2016-08-26,1,Vice President
Alfred Linklater,Alfred Linklater,2013-04-30,2013-04-30,1,"Director, Aboriginal Affairs"
Alfred Macleod,Alfred Macleod,2010-06-16,2024-05-15,17,Assistant Deputy Minister
Alfred Mcleod,Alfred Macleod,2016-08-24,2016-08-24,1,Assistant Deputy Minister
Alfred Pellan,Alfred Pellan,2012-10-16,2012-10-16,1,Member of Parliament
Alfred Tsang,Alfred Tsang,2008-11-13,2008-11-13,1,Chief Financial Officer
Alfred Yeoh,Alfred Yeoh,2018-03-23,2018-03-23,1,"Manager, Cost Planning and Estimating Advisory and Practices"
Alghabra Omar,Alghabra Omar,2017-10-16,2020-09-28,2,Member of Parliament
Alhadji Mamat,Alhadji Mamat,2012-05-24,2025-02-24,40,"Manager, Investment Operations"
Alhassane Diabate,Alhassane Diabate,2024-05-28,2024-05-28,1,"First Secretary and Chargé d'Affaires, Republic of Guinea"
Ali Akbari,Ali Akbari,2021-08-19,2021-08-19,1,Manager
Ali Chatur,Ali Chatur,2020-12-11,2021-06-18,2,Researcher
Ali Dasmeh,Ali Dasmeh,2020-05-25,2024-02-14,2,Senior Project Engineer
Ali Ehassi,Ali Ehsassi,2016-04-18,2022-06-06,9,Member of Parliament
Ali Ehsassi,Ali Ehsassi,2016-02-02,2025-03-21,338,Member of Parliament
Ali El Ehsassi,Ali El Ehsassi,2017-10-24,2017-10-24,1,Member of Parliament
Ali Eshassi,Ali Ehsassi,2020-03-10,2020-03-10,1,Member of Parliament
Ali Rezaei,Ali Rezaei,2023-12-01,2023-12-01,1,Data Scientist
Ali Salam,Ali Salam,2016-03-31,2018-11-15,32,Chief of Staff
Ali Salem,Ali Salam,2017-09-14,2017-09-14,1,Chief of Staff
Ali Salim,Ali Salam,2016-03-30,2016-03-30,1,Chief of Staff
Ali Shafqat,Ali Shafqat,2024-01-31,2024-01-31,1,Member of Parliament
Ali Shahsamand,Ali Shahsamand,2024-05-22,2024-05-22,1,Policy Advisor
Ali Yousfi,Ali Yousfi,2024-12-23,2025-01-30,9,Assistant Director
Alia Butt,Alia Butt,2019-05-07,2024-04-17,7,"Assistant Deputy Minister, Strategic Policy"
Alia Dedhar,Alia Dedhar,2012-02-08,2021-05-18,4,Deputy Director
Alia Mirza,Alia Mirza,2014-10-22,2014-10-22,1,Senior Policy Analyst
Alian Berinstain,Allain Berinstain,2017-04-04,2017-04-04,1,Director of Policy
Alice Born,Alice Born,2019-01-28,2019-01-28,1,"Director, Statistical Geomatics Centre"
Alice Comeau-butler,Alice Comeau-butler,2023-03-08,2023-03-08,1,Planner
Alice Hansen,Alice Hansen,2020-09-01,2024-04-22,3,Director of Communications
Alice Lafferty,Alice Lafferty,2022-02-10,2022-02-10,1,"Vice President, Operations Excellence"
Alice Wong,Alice Wong,2010-10-26,2021-06-10,85,Member of Parliament
Alice Zhang,Alice Zhang,2021-03-23,2021-04-22,2,"Regional Advisor, Ontario"
Alice Zheng,Alice Zheng,2020-10-30,2025-05-22,54,Policy Advisor
Alicia Alleyne,Alicia Alleyne,2024-04-10,2024-04-10,1,Junior Policy Analyst
Alicia Barin,Alicia Barin,2019-10-17,2023-06-13,28,"Vice Chair, Broadcasting"
Alicia Barins,Alicia Barins,2023-02-06,2023-02-06,1,"Vice President, Broadcasting"
Alicia Castelli,Alicia Castelli,2016-06-09,2024-09-27,21,Regional Affairs Advisor
Alicia Cooke,Alicia Cooke,2017-12-04,2021-12-13,14,Issues Advisor
Alicia Cracknell,Alicia Cracknell,2024-05-21,2024-05-21,1,Advisor
Alicia Foster,Alicia Foster,2019-10-04,2019-10-04,1,Senior Competition Law Officer
Alicia Swinamer,Alicia Swinamer,2011-03-03,2012-06-05,5,Parliamentary Secretary Assistant
Alicia Tiffin,Alicia Tiffin,2020-11-13,2025-03-15,44,Advisor
Alida Bundy,Alida Bundy,2023-10-25,2023-10-25,1,Research Scientist
Alie Agathe,Alie Agathe,2020-11-02,2020-11-12,2,"Director, Operations"
Alii Ehsassi,Alii Ehsassi,2020-02-14,2020-02-14,1,Parliamentary Secretary
Alik Dimirdjian,Alik Dimirdjian,2021-06-09,2021-06-18,4,"Director, Integrity Services"
Alin Charriere,Alin Charriere,2021-11-15,2023-10-10,3,Analyst and Economist
Alina Dewani,Alina Dewani,2020-02-27,2023-07-14,70,Special Assistant
Alina Karrass,Alina Karrass,2021-06-24,2021-06-24,1,Epidemiologist
Alina Stoia Dan,Alina Stoia-dan,2016-09-27,2022-10-07,4,Senior Policy Analyst
Alina Stoia-dan,Alina Stoia-dan,2022-04-25,2024-08-08,10,Senior Policy Analyst
Aline Bordeleau,Aline Bordeleau,2012-07-11,2012-07-11,1,Program Analyst
Aline Coutinho,Aline Coutinho,2024-01-31,2024-01-31,1,Senior Policy Advisor
Aline Dimitri,Aline Dimitri,2019-04-08,2025-06-10,17,Director General
Aline Ribas,Aline Ribas,2023-02-07,2023-02-07,1,Senior Advisor
Alisa Apostle,Alisa Apostle,2021-03-03,2021-03-03,1,Counsel
Alish Campbell,Alish Campbell,2012-08-07,2017-04-10,4,Director General
Alisha Arnusch,Alisha Arnusch,2024-05-10,2024-05-10,1,Deputy Director
Alisha Clancy,Alisha Clancy,2012-03-09,2024-11-12,4,Special Assistant
Alison Barclay,Alison Barclay,2023-12-20,2024-01-29,2,Program Officer
Alison Barrett,Alison Barrett,2012-09-25,2012-09-25,1,Policy Advisor
Alison Bourgon,Alison Bourgon,2020-09-30,2025-04-23,2,Director General
Alison Campbell,Alison Campbell,2020-08-28,2020-10-23,2,Senior Director
Alison Chalke,Alison Chalke,2019-02-28,2019-04-29,3,Director of Policy
Alison Chick,Alison Chick,2018-01-16,2018-01-16,1,Parliamentary Secretary
Alison Dickson,Alison Dickson,2018-12-12,2019-01-18,2,"Manager, Metals and Metalloids"
Alison Dourado,Alison Dourado,2022-09-26,2022-09-26,1,Senior Policy Advisor
Alison Fabian,Alison Fabian,2018-08-03,2018-08-27,2,"Manager, Partnerships"
Alison Feist,Alison Feist,2022-01-07,2022-01-07,1,Policy Analyst
Alison German,Alison German,2021-12-09,2025-01-30,4,Assistant Deputy Minister
Alison Grant,Alison Grant,2023-09-22,2024-09-04,2,Director General
Alison Higgins,Alison Higgins,2010-03-24,2010-06-21,2,Policy Advisor
Alison Janildo,Alison Janildo,2011-05-24,2011-05-24,1,Account Manager
Alison Kelly,Alison Kelly,2018-04-26,2018-04-26,1,Senior Policy Advisor and Convenor
Alison Kennedy,Alison Kennedy,2017-04-20,2017-04-20,1,"Manager, International Engagement on Chemicals"
Alison Leclaire,Alison Leclaire,2017-06-09,2017-06-09,1,Senior Arctic Official and Director General
Alison Lobsinger,Alison Lobsinger,2013-10-11,2013-10-11,1,"Manager, Legislation and Policy"
Alison Mcconnell,Alison Mcconnell,2021-03-24,2024-11-28,33,Deputy Director
Alison Mcdermont,Alison Mcdermont,2016-08-16,2016-08-16,1,Director General
Alison Mcdermott,Alison Mcdermott,2012-12-10,2025-01-22,116,Director General
Alison Murphy,Alison Murphy,2019-12-12,2020-10-15,2,Special Assistant
Alison Nankivell,Alison Nankivell,2012-01-12,2025-05-16,7,President and CEO
Alison O'leary,Alison Oleary,2010-07-21,2025-02-28,82,Assistant Deputy Minister
Alison Oleary,Alison Oleary,2015-02-10,2024-10-08,23,Assistant Deputy Minister
Alison Porter,Alison Porter,2016-08-10,2024-02-16,505,Director of Policy
Alison Portner,Allison Porter,2020-11-16,2020-11-16,1,Director of Policy
Alison Robey,Alison Robey,2023-12-18,2023-12-18,1,Senior Development Officer
Alison Surette,Alison Surette,2009-10-01,2012-01-31,2,Senior Policy Analyst
Alison Tait,Alison Tait,2008-08-07,2014-05-22,24,Director General
Alison Tate,Alison Tate,2011-09-28,2011-09-28,1,Director
Alison Trenholm,Allison Trenholm,2022-10-14,2022-10-14,1,Senior Policy Analyst
Alison Whelan,Alison Whelan,2022-05-10,2022-05-10,1,Chief Strategic Policy and External Relations Officer
Alissa Golberg,Alissa Golberg,2017-07-17,2017-07-17,1,"Assistant Deputy Minister, Partnerships for Development and Innovation"
Alisson A. Levesque,Alisson A. Levesque,2024-02-28,2024-02-28,1,Director of Communications
Alisson Levesque,Alisson Levesque,2022-12-09,2025-01-30,6,Press Attaché and Regional Advisor for Quebec
Alistair Johnston,Alistair Johnston,2017-11-14,2017-11-14,1,Chairperson
Alistair Mac Gregor,Alistair Macgregor,2019-04-30,2019-04-30,1,Member of Parliament
Alistair Macfadden,Alistair Macfadden,2023-06-05,2023-09-26,3,Assistant Deputy Minister
Alistair Macgregor,Alistair Macgregor,2016-01-27,2025-02-28,435,Member of Parliament
Alistair Mcgregor,Alistair Macgregor,2016-03-24,2021-04-08,8,Member of Parliament
Alistair Struthers,Alistair Struthers,2023-02-14,2023-09-26,2,Director
Alistar Mcgregor,Alistair Macgregor,2018-11-06,2018-11-06,1,Member of Parliament
Alister Macgregor,Alister Macgregor,2020-11-25,2024-02-13,2,Member of Parliament
Alister Smith,Alister Smith,2010-03-11,2013-10-22,6,Associate Secretary
Alistor Macgregor,Alistair Macgregor,2018-05-01,2018-05-01,1,Member of Parliament
Alix Dorstal,Alix Dostal,2023-07-04,2023-07-04,1,Senior Assistant Deputy Minister
Alix Dostal,Alix Dostal,2011-02-10,2024-11-29,6,Senior Assistant Deputy Minister
Alix Dostall,Alix Dostall,2021-10-28,2021-10-28,1,Assistant Deputy Minister
Aliya Deria,Aliya Deria,2022-01-06,2024-03-18,11,"Special Assistant, Operations"
Aliya Mohamed,Aliya Mohamed,2014-01-27,2014-03-27,2,"Deputy Director, Tour and Scheduling"
