raw name,cleaned name,first_appearance,last_appearance,count,title
Marc Allen,Mary Allin,2025-04-30,2025-04-30,1,Director General
Marc Andre Daigle,Marc Andre Daigle,2015-09-09,2015-09-18,2,"Assistant Director, Visitors and Visa Permit Holders"
Marc Andre Morin,Marc-andre Morin,2012-02-09,2014-12-03,4,Member of Parliament
Marc Andre Plouffe,Marc Andre Plouffe,2011-07-26,2013-11-07,10,Chief of Staff
Marc Andre Roche,Marc Andre Roche,2016-05-31,2016-05-31,1,Parliamentary Assistant
Marc Antoine Gnanazan,Marc Antoine Gnanazan,2021-10-12,2021-10-12,1,Consultant
Marc Antoine Renaud,Marc Antoine Renaud,2018-02-06,2018-02-06,1,Political Staffer
Marc Aurele Fortin,Marc Aurele Fortin,2015-06-02,2015-06-02,1,Member of Parliament
Marc Ballard,Marc Ballard,2018-07-31,2018-07-31,9,"Manager, Real Estate"
Marc Banzet,Marc Banzet,2012-03-15,2019-02-22,2,Director
Marc Baril,Marc Baril,2023-10-23,2025-03-12,2,Senior Director
Marc Barrette,Marc Barrette,2020-08-19,2020-08-19,1,Program Manager
Marc Bazinet,Marc Bazinet,2012-08-15,2012-08-15,1,Director
Marc Beland,Marc Beland,2015-11-24,2015-11-24,1,International Development Officer
Marc Belisle,Marc Belisle,2011-10-26,2011-10-26,1,"Executive Director, Finance Planning"
Marc Berthiaume,Marc Berthiaume,2013-07-18,2013-07-18,1,Director
Marc Bigaouette,Marc Bigaouette,2010-04-30,2010-04-30,1,"Director, AF Training"
Marc Bilodeau,Marc Bilodeau,2020-08-05,2023-06-15,9,Surgeon General
Marc Boily,Marc Boily,2014-09-25,2014-10-15,8,Regional Director
Marc Boivin,Marc Boivin,2018-12-03,2018-12-03,1,Director
Marc Bouillard,Marc Bouillard,2018-04-27,2018-04-27,1,Chief Technology Officer
Marc Brouillard,Marc Brouillard,2014-01-31,2025-05-26,114,Chief Technology Officer
Marc Broullard,Marc Broullard,2016-10-28,2016-10-28,1,Senior Director
Marc Cameron,Marc Cameron,2008-12-15,2009-08-26,2,Special Assistant
Marc Chamaillard,Marc Chamaillard,2011-10-14,2013-10-18,31,Director
